"Customer ID",Age,Gender,"Item Purchased",Category,"Purchase Amount (USD)",Location,Size,Color,Season,"Review Rating","Subscription Status","Payment Method","Shipping Type","Discount Applied","Promo Code Used","Previous Purchases","Preferred Payment Method","Frequency of Purchases"
1843,61,0,Handbag,Accessories,78,Alabama,M,Black,Summer,4.4,0,"Bank Transfer",Express,0,0,1,"Debit Card",1
1844,36,0,Jacket,Outerwear,76,Kentucky,M,Charcoal,Fall,4.7,0,"Bank Transfer","Next Day Air",0,0,32,"Credit Card",3
1845,60,0,Shorts,Clothing,26,"South Dakota",M,Purple,Spring,2.7,0,Venmo,"2-Day Shipping",0,0,31,"Credit Card",1
1846,51,0,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,0,"Debit Card","2-Day Shipping",0,0,39,"Bank Transfer",2
1847,68,0,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,0,"Debit Card",Standard,0,0,9,Venmo,2
1848,46,0,Sandals,Footwear,100,Arizona,XL,Cyan,Summer,4.4,0,"Debit Card","Free Shipping",0,0,49,"Credit Card",5
1849,19,0,Jeans,Clothing,73,Maine,XL,Yellow,Winter,2.7,0,"Credit Card",Express,0,0,34,Cash,2
1850,30,0,Skirt,Clothing,40,"New Mexico",M,Maroon,Winter,4.5,0,"Credit Card","Store Pickup",0,0,35,"Bank Transfer",3
1851,51,0,Gloves,Accessories,76,Wyoming,S,Black,Winter,2.8,0,"Credit Card","Store Pickup",0,0,50,"Debit Card",5
1852,28,0,Skirt,Clothing,80,Delaware,S,Lavender,Fall,3.1,0,Venmo,"Free Shipping",0,0,4,"Bank Transfer",4
1853,41,0,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,0,Cash,"Store Pickup",0,0,32,Cash,5
1854,29,0,Blouse,Clothing,67,"North Dakota",XL,Olive,Spring,2.9,0,"Bank Transfer",Express,0,0,11,PayPal,4
1855,25,0,Sweater,Clothing,61,Kentucky,M,Teal,Spring,3.8,0,"Credit Card",Express,0,0,49,"Credit Card",1
1856,60,0,Shirt,Clothing,76,"Rhode Island",XL,Teal,Spring,4.7,0,"Bank Transfer",Standard,0,0,9,Cash,1
1857,63,0,Jewelry,Accessories,55,Arizona,XL,Beige,Summer,3.2,0,Venmo,"Free Shipping",0,0,30,PayPal,4
1858,51,0,T-shirt,Clothing,85,Colorado,L,Maroon,Summer,4,0,Cash,"Next Day Air",0,0,33,Cash,3
1859,22,0,Scarf,Accessories,69,Maine,S,Peach,Spring,4.9,0,Venmo,"2-Day Shipping",0,0,8,"Debit Card",1
1860,54,0,Belt,Accessories,26,"New Jersey",L,Beige,Summer,3.7,0,"Credit Card","Store Pickup",0,0,29,"Debit Card",4
1861,18,0,T-shirt,Clothing,64,Kansas,M,Silver,Summer,4.8,0,"Credit Card","Next Day Air",0,0,4,"Credit Card",3
1862,29,0,Sneakers,Footwear,60,"South Dakota",S,Peach,Fall,3.6,0,"Bank Transfer",Standard,0,0,19,"Debit Card",3
1863,59,0,Gloves,Accessories,36,"New Hampshire",M,Turquoise,Winter,4.6,0,"Debit Card",Express,0,0,10,PayPal,4
1864,25,0,Sandals,Footwear,21,Connecticut,L,Orange,Spring,4.3,0,Venmo,"2-Day Shipping",0,0,39,"Debit Card",3
1865,19,0,Backpack,Accessories,72,Wyoming,S,Cyan,Fall,3.2,0,"Bank Transfer","2-Day Shipping",0,0,21,Venmo,2
1866,56,0,Pants,Clothing,62,Missouri,S,Silver,Summer,3.8,0,Venmo,"Store Pickup",0,0,12,"Bank Transfer",3
1867,31,0,T-shirt,Clothing,44,Alaska,XL,Gold,Winter,4.2,0,"Debit Card",Standard,0,0,9,"Credit Card",4
1868,45,0,Skirt,Clothing,52,Delaware,M,Brown,Fall,3.4,0,"Debit Card","2-Day Shipping",0,0,20,Venmo,2
1869,23,0,Gloves,Accessories,58,Indiana,M,Silver,Spring,4.7,0,"Bank Transfer","Next Day Air",0,0,44,Cash,4
1870,18,0,Blouse,Clothing,77,"West Virginia",S,Beige,Spring,3.9,0,PayPal,"2-Day Shipping",0,0,16,"Debit Card",2
1871,43,0,Blouse,Clothing,99,Wyoming,L,Violet,Spring,4.3,0,"Debit Card","Store Pickup",0,0,27,"Debit Card",4
1872,56,0,Jeans,Clothing,96,Illinois,XL,Violet,Fall,2.7,0,"Bank Transfer",Standard,0,0,14,Cash,2
1873,43,0,T-shirt,Clothing,64,Alaska,M,Lavender,Summer,4.6,0,"Credit Card",Standard,0,0,24,"Credit Card",3
1874,64,0,Sweater,Clothing,44,Wisconsin,XL,Red,Fall,2.9,0,"Credit Card",Express,0,0,49,"Bank Transfer",5
1875,67,0,Pants,Clothing,33,Indiana,L,Purple,Fall,3.6,0,Cash,"Free Shipping",0,0,14,Cash,5
1876,63,0,Boots,Footwear,71,Tennessee,M,Brown,Winter,3.9,0,"Debit Card","Next Day Air",0,0,6,"Credit Card",2
1877,54,0,Skirt,Clothing,36,Illinois,M,Gray,Fall,2.6,0,"Credit Card",Standard,0,0,20,Venmo,2
1878,69,0,Gloves,Accessories,62,Pennsylvania,L,Pink,Fall,3.6,0,Cash,Express,0,0,3,"Credit Card",1
1879,34,0,Socks,Clothing,29,Oklahoma,L,Magenta,Summer,3.4,0,"Credit Card","Store Pickup",0,0,5,"Credit Card",3
1880,56,0,T-shirt,Clothing,33,Tennessee,L,Charcoal,Spring,3.5,0,"Debit Card",Express,0,0,46,Cash,4
1881,34,0,Blouse,Clothing,33,"New Jersey",L,Yellow,Fall,3.1,0,PayPal,"2-Day Shipping",0,0,8,"Debit Card",3
1882,58,0,Blouse,Clothing,41,"New Jersey",M,Red,Winter,4.3,0,"Bank Transfer",Standard,0,0,13,Cash,4
1883,44,0,Scarf,Accessories,54,Tennessee,L,Blue,Winter,5,0,"Debit Card","Store Pickup",0,0,25,"Bank Transfer",2
1884,25,0,Backpack,Accessories,58,Georgia,M,Cyan,Spring,4.9,0,PayPal,"Store Pickup",0,0,39,"Debit Card",4
1885,27,0,Shorts,Clothing,30,Arizona,S,Pink,Summer,4.3,0,"Bank Transfer","Next Day Air",0,0,15,"Bank Transfer",4
1886,26,0,Jewelry,Accessories,53,Nevada,S,Maroon,Winter,4.4,0,"Credit Card",Standard,0,0,35,Cash,3
1887,18,0,Gloves,Accessories,91,Arkansas,L,Beige,Spring,4.4,0,Cash,"Next Day Air",0,0,46,Cash,4
1888,64,0,Hoodie,Clothing,44,"North Dakota",XL,Gold,Fall,3.5,0,Cash,Express,0,0,3,PayPal,3
1889,62,0,Hoodie,Clothing,89,"South Dakota",XL,Turquoise,Winter,3.4,0,"Bank Transfer","Free Shipping",0,0,48,"Credit Card",5
1890,59,0,Skirt,Clothing,57,"North Carolina",L,Peach,Spring,2.5,0,"Debit Card","Next Day Air",0,0,27,"Bank Transfer",5
1891,36,0,Sunglasses,Accessories,57,Hawaii,M,Lavender,Spring,3.4,0,"Debit Card","Store Pickup",0,0,5,"Credit Card",5
1892,69,0,Jewelry,Accessories,74,"New Hampshire",M,Gray,Summer,2.6,0,Venmo,"Next Day Air",0,0,48,"Debit Card",2
1893,39,0,Jacket,Outerwear,30,California,M,Blue,Fall,4.6,0,"Bank Transfer","2-Day Shipping",0,0,12,Venmo,5
1894,28,0,Dress,Clothing,20,Delaware,L,Red,Summer,3.7,0,Venmo,Express,0,0,10,PayPal,4
1895,42,0,Hoodie,Clothing,90,Arizona,M,Purple,Fall,2.5,0,"Credit Card","Free Shipping",0,0,48,"Debit Card",4
1896,31,0,Jeans,Clothing,61,Washington,L,Indigo,Fall,4.5,0,"Debit Card",Express,0,0,3,"Debit Card",3
1897,57,0,Sandals,Footwear,51,Nevada,M,Gold,Fall,2.9,0,Cash,Standard,0,0,19,Venmo,3
1898,53,0,Sunglasses,Accessories,97,Alaska,L,Teal,Winter,2.9,0,Venmo,"Free Shipping",0,0,11,"Debit Card",4
1899,59,0,Pants,Clothing,97,Texas,L,Magenta,Fall,3.5,0,PayPal,"Next Day Air",0,0,25,Venmo,3
1900,32,0,Shorts,Clothing,40,"New York",L,Maroon,Winter,4.2,0,Venmo,"Store Pickup",0,0,42,PayPal,5
1901,65,0,Jewelry,Accessories,85,Iowa,S,Blue,Summer,3.3,0,"Debit Card","Free Shipping",0,0,34,Cash,2
1902,56,0,Socks,Clothing,76,Arizona,S,Beige,Winter,3.9,0,Venmo,"Store Pickup",0,0,50,Cash,2
1903,31,0,Sandals,Footwear,22,"New Mexico",S,Olive,Spring,5,0,"Bank Transfer","Store Pickup",0,0,21,Venmo,3
1904,59,0,Pants,Clothing,63,"North Carolina",M,Gold,Summer,3.3,0,"Bank Transfer",Standard,0,0,37,"Bank Transfer",5
1905,22,0,T-shirt,Clothing,71,Nevada,S,Silver,Spring,4.2,0,PayPal,"Free Shipping",0,0,46,Cash,3
1906,47,0,Boots,Footwear,35,Idaho,M,Teal,Summer,4.9,0,"Debit Card","2-Day Shipping",0,0,14,"Bank Transfer",4
1907,23,0,Backpack,Accessories,30,Vermont,M,Green,Spring,4.6,0,"Bank Transfer","2-Day Shipping",0,0,24,PayPal,4
1908,69,0,Skirt,Clothing,74,"New Mexico",L,Orange,Fall,4.8,0,Cash,"Store Pickup",0,0,36,"Credit Card",2
1909,18,0,Scarf,Accessories,71,Georgia,XL,Charcoal,Winter,2.7,0,"Credit Card","Next Day Air",0,0,19,"Debit Card",4
1910,50,0,Sweater,Clothing,84,Kentucky,S,Black,Spring,4.3,0,PayPal,"Store Pickup",0,0,12,"Credit Card",3
1911,29,0,Sandals,Footwear,38,"New York",S,Yellow,Fall,3.8,0,Venmo,Express,0,0,13,"Debit Card",2
1912,65,0,Jewelry,Accessories,81,Arizona,M,Gray,Spring,4.9,0,"Credit Card",Express,0,0,32,"Debit Card",4
1913,29,0,Sweater,Clothing,56,Colorado,S,Charcoal,Winter,3.4,0,Cash,"2-Day Shipping",0,0,5,"Credit Card",4
1914,49,0,Skirt,Clothing,48,Kentucky,M,Peach,Winter,3.6,0,Venmo,Express,0,0,29,Cash,1
1915,28,0,Shorts,Clothing,97,Alaska,L,Green,Fall,3.4,0,Venmo,Standard,0,0,40,"Credit Card",4
1916,51,0,Backpack,Accessories,74,Alabama,M,Magenta,Fall,4.7,0,PayPal,"2-Day Shipping",0,0,44,Cash,5
1917,26,0,Hoodie,Clothing,50,Connecticut,S,Beige,Winter,3,0,PayPal,"Next Day Air",0,0,3,"Debit Card",4
1918,38,0,Skirt,Clothing,71,Hawaii,L,Black,Winter,3.4,0,Venmo,"Free Shipping",0,0,35,PayPal,4
1919,35,0,Skirt,Clothing,33,Idaho,S,Purple,Summer,4.6,0,PayPal,Standard,0,0,33,"Debit Card",3
1920,34,0,Backpack,Accessories,56,Virginia,M,Olive,Summer,3.1,0,"Credit Card",Express,0,0,20,PayPal,4
1921,51,0,Blouse,Clothing,84,Connecticut,M,Purple,Spring,2.8,0,"Bank Transfer",Standard,0,0,40,Cash,2
1922,47,0,Shirt,Clothing,36,Michigan,M,Green,Fall,3.5,0,Cash,"Store Pickup",0,0,13,Venmo,1
1923,18,0,Gloves,Accessories,63,Kentucky,S,Peach,Summer,4.6,0,PayPal,Standard,0,0,9,PayPal,3
1924,64,0,Sandals,Footwear,36,Nebraska,XL,Blue,Summer,4.3,0,PayPal,Standard,0,0,7,Cash,1
1925,30,0,Jacket,Outerwear,63,Michigan,M,Gray,Fall,4.8,0,Venmo,"Free Shipping",0,0,42,PayPal,2
1926,59,0,Sneakers,Footwear,32,Utah,L,Black,Winter,2.9,0,Venmo,Express,0,0,44,"Credit Card",4
1927,66,0,Backpack,Accessories,93,"New Mexico",M,Silver,Spring,3,0,Venmo,Express,0,0,6,PayPal,1
1928,40,0,Pants,Clothing,29,Florida,M,Pink,Summer,2.9,0,"Debit Card",Standard,0,0,8,Cash,2
1929,25,0,Sunglasses,Accessories,92,Mississippi,S,Lavender,Summer,3.7,0,PayPal,Standard,0,0,10,PayPal,5
1930,59,0,Jeans,Clothing,33,Hawaii,L,Brown,Fall,4.7,0,"Debit Card",Standard,0,0,46,Venmo,2
1931,66,0,Pants,Clothing,52,"North Carolina",L,Turquoise,Spring,3.5,0,"Bank Transfer","Store Pickup",0,0,26,Cash,5
1932,54,0,Jewelry,Accessories,42,Illinois,S,Olive,Spring,2.7,0,PayPal,"Store Pickup",0,0,6,"Debit Card",2
1933,42,0,Hoodie,Clothing,36,Maryland,M,White,Spring,5,0,Cash,"Free Shipping",0,0,47,"Credit Card",2
1934,48,0,Sandals,Footwear,67,Montana,L,Violet,Summer,4.1,0,Cash,"Next Day Air",0,0,28,Venmo,1
1935,34,0,Jacket,Outerwear,43,Michigan,L,Gold,Winter,2.7,0,"Debit Card","Free Shipping",0,0,23,"Bank Transfer",1
1936,19,0,Blouse,Clothing,68,"North Carolina",XL,Violet,Spring,4.8,0,"Debit Card","Free Shipping",0,0,45,Cash,4
1937,70,0,Jewelry,Accessories,60,Minnesota,S,Teal,Summer,4.3,0,PayPal,"2-Day Shipping",0,0,44,PayPal,2
1938,43,0,Socks,Clothing,53,Delaware,M,Olive,Summer,4.5,0,Venmo,"2-Day Shipping",0,0,11,"Bank Transfer",3
1939,46,0,Jeans,Clothing,23,Kentucky,L,Blue,Spring,3.8,0,"Bank Transfer",Standard,0,0,39,"Debit Card",4
1940,66,0,Gloves,Accessories,57,Ohio,L,Magenta,Winter,3.7,0,"Bank Transfer","Store Pickup",0,0,20,PayPal,2
1941,50,0,Hat,Accessories,89,Alaska,L,Gray,Fall,3.9,0,Venmo,"2-Day Shipping",0,0,48,PayPal,4
1942,55,0,Shoes,Footwear,99,Vermont,XL,Peach,Winter,3.3,0,PayPal,Standard,0,0,46,"Credit Card",2
1943,63,0,Pants,Clothing,28,Alabama,M,Cyan,Fall,3.4,0,"Credit Card",Express,0,0,22,PayPal,3
1944,32,0,Socks,Clothing,53,Wisconsin,L,Violet,Summer,3.8,0,"Debit Card","Next Day Air",0,0,45,Cash,1
1945,30,0,Hoodie,Clothing,45,Arkansas,M,Gold,Winter,2.7,0,"Debit Card","Free Shipping",0,0,49,Cash,2
1946,35,0,Hoodie,Clothing,38,Georgia,M,Gold,Winter,2.9,0,"Debit Card","2-Day Shipping",0,0,9,"Credit Card",2
1947,59,0,Pants,Clothing,49,Louisiana,M,White,Summer,4.5,0,"Bank Transfer",Standard,0,0,41,"Credit Card",2
1948,59,0,Shirt,Clothing,32,"New York",M,Gray,Summer,2.6,0,"Debit Card","Store Pickup",0,0,2,PayPal,3
1949,54,0,T-shirt,Clothing,37,Connecticut,L,Brown,Winter,3.1,0,"Debit Card","Next Day Air",0,0,39,PayPal,4
1950,63,0,Dress,Clothing,80,Nebraska,L,Gray,Winter,4.7,0,Venmo,"Store Pickup",0,0,12,PayPal,2
1951,43,0,Backpack,Accessories,78,Arkansas,L,Blue,Summer,4.6,0,Cash,"Free Shipping",0,0,26,PayPal,2
1952,33,0,Gloves,Accessories,53,Connecticut,L,Gold,Summer,2.7,0,"Bank Transfer","Next Day Air",0,0,32,"Bank Transfer",4
1953,57,0,Shoes,Footwear,82,Maryland,L,Yellow,Summer,4.6,0,PayPal,"2-Day Shipping",0,0,50,Cash,4
1954,25,0,Skirt,Clothing,33,Colorado,XL,Green,Spring,4.8,0,Cash,Standard,0,0,3,PayPal,4
1955,26,0,Gloves,Accessories,77,Colorado,M,Pink,Winter,4.2,0,"Bank Transfer","Free Shipping",0,0,3,Venmo,2
1956,50,0,Hoodie,Clothing,56,Maine,M,Pink,Winter,4.9,0,"Credit Card",Express,0,0,37,Cash,3
1957,70,0,Socks,Clothing,37,Oklahoma,M,Pink,Winter,4.9,0,Cash,Express,0,0,20,"Credit Card",4
1958,68,0,Gloves,Accessories,54,"South Carolina",M,Cyan,Spring,4.5,0,Venmo,"Store Pickup",0,0,26,Cash,4
1959,39,0,Shorts,Clothing,67,Nevada,M,Gray,Winter,2.7,0,Cash,"Store Pickup",0,0,47,Cash,2
1960,46,0,Shoes,Footwear,90,Colorado,M,White,Fall,3.1,0,"Credit Card","Store Pickup",0,0,7,"Credit Card",2
1961,57,0,Jeans,Clothing,72,Massachusetts,L,Red,Summer,3.3,0,"Bank Transfer","2-Day Shipping",0,0,40,"Credit Card",1
1962,47,0,Boots,Footwear,59,Nevada,L,Black,Summer,2.6,0,Cash,"Free Shipping",0,0,45,"Debit Card",2
1963,40,0,Hat,Accessories,45,Iowa,M,Silver,Fall,4.4,0,"Debit Card",Standard,0,0,20,PayPal,4
1964,52,0,Shorts,Clothing,30,Michigan,L,Pink,Spring,3.9,0,"Bank Transfer",Standard,0,0,11,"Credit Card",5
1965,40,0,Pants,Clothing,51,"West Virginia",S,Cyan,Summer,4.6,0,PayPal,Express,0,0,50,"Debit Card",3
1966,67,0,Sweater,Clothing,90,Indiana,M,White,Fall,4.9,0,Venmo,Express,0,0,25,"Debit Card",2
1967,67,0,Jacket,Outerwear,95,Indiana,XL,Purple,Winter,3.7,0,Venmo,Express,0,0,5,"Credit Card",4
1968,37,0,Dress,Clothing,81,Georgia,L,Yellow,Fall,3.7,0,Venmo,Standard,0,0,4,Venmo,1
1969,67,0,Shirt,Clothing,70,Minnesota,S,Blue,Spring,4.2,0,"Credit Card",Standard,0,0,25,"Credit Card",5
1970,64,0,Dress,Clothing,32,Louisiana,S,Cyan,Winter,3.5,0,PayPal,"Next Day Air",0,0,11,"Bank Transfer",4
1971,28,0,Belt,Accessories,94,Maryland,M,Indigo,Spring,2.9,0,"Debit Card","Next Day Air",0,0,4,"Credit Card",4
1972,54,0,Hat,Accessories,29,Pennsylvania,XL,Indigo,Spring,3.4,0,PayPal,"Next Day Air",0,0,1,Venmo,3
1973,54,0,Backpack,Accessories,31,Louisiana,M,Silver,Summer,3.3,0,"Debit Card",Express,0,0,48,PayPal,2
1974,24,0,Skirt,Clothing,20,Maryland,XL,Red,Fall,4.5,0,"Debit Card",Standard,0,0,9,Venmo,2
1975,27,0,Gloves,Accessories,44,Tennessee,M,Peach,Winter,4.6,0,"Credit Card","2-Day Shipping",0,0,2,PayPal,4
1976,53,0,Jacket,Outerwear,77,Illinois,L,Turquoise,Fall,2.9,0,"Credit Card",Express,0,0,4,Cash,2
1977,32,0,Handbag,Accessories,51,Wyoming,M,Pink,Spring,3.2,0,"Debit Card","Next Day Air",0,0,43,PayPal,4
1978,24,0,Sandals,Footwear,49,Florida,M,Teal,Summer,2.6,0,"Debit Card","Free Shipping",0,0,32,"Bank Transfer",1
1979,45,0,Sunglasses,Accessories,78,Massachusetts,L,Magenta,Spring,3.8,0,Cash,"Store Pickup",0,0,1,Cash,2
1980,49,0,Jeans,Clothing,98,Tennessee,L,Blue,Spring,2.8,0,PayPal,"Store Pickup",0,0,38,"Debit Card",4
1981,51,0,Sandals,Footwear,94,Iowa,M,Green,Winter,4.4,0,Venmo,"Store Pickup",0,0,25,PayPal,4
1982,69,0,Shoes,Footwear,91,Michigan,L,Violet,Summer,4.7,0,Cash,Express,0,0,42,PayPal,2
1983,41,0,Sunglasses,Accessories,77,Kansas,M,Turquoise,Summer,2.7,0,PayPal,"2-Day Shipping",0,0,32,PayPal,3
1984,59,0,Scarf,Accessories,97,Georgia,M,Pink,Summer,2.6,0,"Credit Card","Next Day Air",0,0,21,"Debit Card",2
1985,26,0,Skirt,Clothing,58,"West Virginia",M,Black,Summer,3.4,0,"Bank Transfer","2-Day Shipping",0,0,26,PayPal,4
1986,23,0,Gloves,Accessories,97,Tennessee,M,Gold,Spring,3.9,0,Cash,"2-Day Shipping",0,0,6,"Credit Card",4
1987,62,0,Coat,Outerwear,48,Arkansas,L,Green,Summer,3.4,0,"Debit Card","2-Day Shipping",0,0,14,Venmo,2
1988,69,0,Belt,Accessories,23,Vermont,XL,White,Summer,3.4,0,"Debit Card",Express,0,0,4,Cash,2
1989,46,0,Pants,Clothing,79,Virginia,M,Gold,Winter,3.9,0,"Credit Card","Free Shipping",0,0,26,"Bank Transfer",5
1990,35,0,Jewelry,Accessories,42,Maryland,S,Charcoal,Spring,4,0,Cash,Express,0,0,39,PayPal,4
1991,32,0,Backpack,Accessories,95,Connecticut,L,White,Spring,3.4,0,"Debit Card","2-Day Shipping",0,0,15,PayPal,1
1992,46,0,Sneakers,Footwear,29,Missouri,M,Brown,Summer,3.7,0,Venmo,"Next Day Air",0,0,1,Venmo,2
1993,33,0,Hoodie,Clothing,98,"New Jersey",L,Gold,Winter,4.9,0,PayPal,"2-Day Shipping",0,0,28,Venmo,3
1994,32,0,Blouse,Clothing,96,Arkansas,S,Purple,Spring,5,0,Cash,Express,0,0,17,Cash,5
1995,33,0,Sunglasses,Accessories,66,Nevada,M,Brown,Fall,2.9,0,"Bank Transfer","Next Day Air",0,0,24,"Credit Card",5
1996,67,0,Boots,Footwear,80,Missouri,S,Teal,Spring,3,0,"Credit Card",Standard,0,0,29,"Debit Card",2
1997,67,0,Sneakers,Footwear,27,"South Dakota",L,Indigo,Summer,3.3,0,Cash,"Next Day Air",0,0,18,Cash,2
1998,42,0,Backpack,Accessories,25,Connecticut,M,Purple,Fall,4.7,0,PayPal,Express,0,0,10,"Debit Card",4
1999,20,0,Pants,Clothing,45,Vermont,M,Orange,Fall,3.4,0,"Debit Card","2-Day Shipping",0,0,19,Cash,2
2000,39,0,Socks,Clothing,89,Tennessee,L,Indigo,Winter,4.6,0,"Credit Card","2-Day Shipping",0,0,26,"Debit Card",3
2001,26,0,Belt,Accessories,27,California,M,Lavender,Winter,3.6,0,Venmo,"2-Day Shipping",0,0,25,Cash,4
2002,51,0,Sunglasses,Accessories,90,Wyoming,S,Purple,Winter,2.6,0,"Debit Card","Free Shipping",0,0,2,"Debit Card",4
2003,31,0,Shirt,Clothing,65,"New York",M,Red,Summer,2.7,0,Cash,Express,0,0,19,PayPal,2
2004,68,0,Sneakers,Footwear,72,Maine,S,Blue,Spring,3.1,0,Venmo,Express,0,0,32,Cash,2
2005,44,0,Shoes,Footwear,70,Georgia,L,Blue,Fall,3.2,0,Cash,"2-Day Shipping",0,0,13,Cash,4
2006,18,0,Sandals,Footwear,82,Tennessee,M,Cyan,Winter,3.4,0,PayPal,"Store Pickup",0,0,30,PayPal,4
2007,58,0,Scarf,Accessories,97,"New Mexico",S,Pink,Fall,4.4,0,"Debit Card",Express,0,0,2,"Credit Card",1
2008,26,0,Shirt,Clothing,25,Virginia,M,Silver,Summer,3.2,0,Cash,"2-Day Shipping",0,0,8,PayPal,2
2009,57,0,Skirt,Clothing,48,Florida,M,Gray,Spring,2.5,0,PayPal,"Free Shipping",0,0,27,PayPal,2
2010,37,0,Boots,Footwear,99,Alabama,M,Indigo,Summer,3.8,0,Venmo,"Next Day Air",0,0,26,Venmo,4
2011,24,0,Sweater,Clothing,21,Texas,M,Maroon,Summer,4.4,0,Venmo,"2-Day Shipping",0,0,3,"Debit Card",4
2012,57,0,Sandals,Footwear,94,"West Virginia",M,Beige,Spring,3.7,0,"Debit Card",Express,0,0,4,"Bank Transfer",3
2013,48,0,Jeans,Clothing,53,Nevada,L,Green,Fall,3.2,0,"Bank Transfer","Store Pickup",0,0,5,Cash,4
2014,39,0,Backpack,Accessories,70,Virginia,M,Peach,Winter,4.9,0,PayPal,Standard,0,0,25,"Debit Card",2
2015,51,0,Skirt,Clothing,26,Wisconsin,L,Black,Summer,3.9,0,Venmo,Standard,0,0,47,PayPal,4
2016,57,0,Belt,Accessories,82,Virginia,S,Pink,Summer,4.5,0,"Debit Card","Next Day Air",0,0,8,"Credit Card",4
2017,53,0,Shoes,Footwear,47,Maine,S,Violet,Winter,3.4,0,"Credit Card",Standard,0,0,20,"Debit Card",4
2018,70,0,Socks,Clothing,32,Massachusetts,S,Green,Winter,4.1,0,Venmo,"Next Day Air",0,0,42,"Bank Transfer",2
2019,60,0,Backpack,Accessories,97,Arkansas,S,Gold,Fall,4.5,0,"Debit Card","Store Pickup",0,0,20,"Bank Transfer",5
2020,31,0,Shirt,Clothing,68,Idaho,S,Red,Winter,4.7,0,PayPal,"Store Pickup",0,0,23,Cash,4
2021,41,0,Sweater,Clothing,23,Pennsylvania,M,Beige,Winter,4.8,0,"Credit Card","Next Day Air",0,0,26,Cash,2
2022,62,0,Handbag,Accessories,33,Maine,M,Green,Winter,4.4,0,"Debit Card",Standard,0,0,48,Venmo,2
2023,59,0,Jewelry,Accessories,38,Alabama,S,Black,Winter,4,0,"Bank Transfer","Store Pickup",0,0,16,Cash,4
2024,46,0,Socks,Clothing,68,Idaho,S,Teal,Winter,4.1,0,"Bank Transfer","Store Pickup",0,0,28,Cash,4
2025,62,0,Socks,Clothing,23,Arkansas,L,Silver,Fall,3.7,0,"Bank Transfer",Express,0,0,39,PayPal,5
2026,42,0,Shirt,Clothing,29,Delaware,M,Turquoise,Summer,3,0,"Bank Transfer",Express,0,0,43,"Debit Card",4
2027,37,0,Scarf,Accessories,35,Maine,M,Orange,Winter,3.6,0,"Bank Transfer",Express,0,0,45,"Bank Transfer",2
2028,50,0,Shoes,Footwear,73,Nebraska,S,Gold,Fall,4.8,0,Venmo,Standard,0,0,50,"Credit Card",2
2029,29,0,Shoes,Footwear,84,Ohio,XL,Purple,Fall,3.7,0,Cash,"2-Day Shipping",0,0,10,Venmo,4
2030,25,0,Scarf,Accessories,23,Montana,M,Pink,Spring,4.6,0,"Bank Transfer","Next Day Air",0,0,40,PayPal,2
2031,66,0,Sunglasses,Accessories,67,"New Mexico",S,Green,Summer,2.8,0,Venmo,Standard,0,0,38,"Credit Card",3
2032,21,0,Socks,Clothing,51,"North Carolina",L,Charcoal,Spring,4,0,"Credit Card",Standard,0,0,2,"Credit Card",3
2033,46,0,Blouse,Clothing,36,"South Carolina",M,Maroon,Winter,4.2,0,"Credit Card","Next Day Air",0,0,13,Cash,1
2034,57,0,Jeans,Clothing,55,Illinois,L,Olive,Summer,3.6,0,Cash,Express,0,0,33,Venmo,1
2035,61,0,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,0,"Credit Card","Store Pickup",0,0,27,PayPal,3
2036,53,0,T-shirt,Clothing,70,Oklahoma,S,Yellow,Summer,4.1,0,Venmo,Express,0,0,43,"Bank Transfer",5
2037,37,0,Blouse,Clothing,63,Minnesota,S,Lavender,Winter,3.1,0,PayPal,"Next Day Air",0,0,46,Cash,5
2038,39,0,Belt,Accessories,87,Illinois,S,Green,Summer,4.3,0,Cash,Express,0,0,7,Venmo,4
2039,53,0,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,0,"Debit Card","Next Day Air",0,0,35,"Credit Card",4
2040,35,0,T-shirt,Clothing,51,Minnesota,M,Olive,Spring,3.1,0,Cash,"Next Day Air",0,0,31,"Debit Card",4
2041,69,0,Jewelry,Accessories,25,"South Carolina",XL,Gray,Spring,2.9,0,"Debit Card","Free Shipping",0,0,42,Venmo,2
2042,66,0,Jacket,Outerwear,32,"New York",S,Lavender,Winter,3.2,0,Cash,"Next Day Air",0,0,14,PayPal,4
2043,19,0,Shoes,Footwear,52,Alabama,M,Red,Spring,4,0,"Credit Card","2-Day Shipping",0,0,35,Venmo,3
2044,47,0,Gloves,Accessories,33,"New York",M,Charcoal,Summer,2.7,0,PayPal,Standard,0,0,49,PayPal,5
2045,49,0,Jeans,Clothing,68,Missouri,L,Orange,Spring,3,0,Cash,"Free Shipping",0,0,17,PayPal,4
2046,31,0,Jewelry,Accessories,20,Georgia,M,Red,Fall,4.4,0,PayPal,Express,0,0,26,PayPal,2
2047,39,0,Pants,Clothing,32,Oklahoma,M,Maroon,Winter,2.8,0,"Bank Transfer","Free Shipping",0,0,30,Cash,2
2048,58,0,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,3.1,0,Cash,"Store Pickup",0,0,32,Cash,1
